deck	type	front	back	tags	src	key
자격증::공인중개사::공인중개사법	cloze	사실혼 관계인은 임차인의 권리와 의무를 승계하며, 사망 후 {{c1::1개월}} 이내에 임대인에게 반대의사를 표시하면 승계하지 않는다.		공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	주임법-사실혼승계-1개월반대의사
자격증::공인중개사::공인중개사법	basic	권리금 관련 사항은 누가 누구와 협의하여 결정하는가?	국토교통부장관이 법무부장관과 협의하여 결정한다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	중개실무-권리금소관-국장주도
자격증::공인중개사::공인중개사법	basic	주택임대차·상가임대차 표준계약서는 누가 누구와 협의하여 정하는가?	법무부장관이 국토교통부장관과 협의하여 정한다 — 권리금과 주체가 뒤바뀐다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	중개실무-표준계약서소관-법무부장관주도
자격증::공인중개사::공인중개사법	cloze	환산보증금을 **초과하는** 상가임대차에서는 {{c1::100분의 5}}의 차임 증액을 초과할 수 있다.		공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	상임법-환산보증금초과-증액상한배제
자격증::공인중개사::공인중개사법	cloze	차순위매수신고는 그 신고액이 최고가매수신고액에서 {{c1::그 보증}}을 뺀 금액을 {{c2::넘는}} 때에만 할 수 있다.	배당받을 사람에게 보증+매각대금으로 최고가매수신고인보다 같거나 높게 배당해줘야 하므로	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	경매-차순위매수신고-요건액
자격증::공인중개사::공인중개사법	cloze	경매 보증의 반환 — 차순위매수신고인은 {{c1::매수인이 매각대금을 모두 지급한 때}}, 다른 매수신고인들은 {{c2::매각기일이 종결된 때}} 신청할 수 있다.		공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	경매-보증반환시점-차순위와기타
자격증::공인중개사::공인중개사법	cloze	항고보증금은 {{c1::매각대금}}의 {{c2::10분의 1}}이다.	매수신청 보증금액은 '최저매각가격'의 1/10 — 기준액이 다르다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	경매-항고보증금-매각대금10분의1
자격증::공인중개사::공인중개사법	cloze	매수신청대리 확인·설명 사항 3가지는 {{c1::권리관계}}, {{c2::경제적 가치}}, {{c3::매수인이 부담해야 할 사항}}이다.	권리랑 경제랑 결혼해서 부담스러운 딸을 낳았다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	매수신청대리-확인설명사항-3가지
자격증::공인중개사::공인중개사법	cloze	매수신청대리 등록요건 미비·결격사유가 등록 당시에 있었으면 {{c1::절대적 등록취소}}, 등록 후에 생겼으면 {{c2::임의적 등록취소}}다.	등록 시점이 처분의 종류를 가른다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	매수신청대리-등록취소-당시와이후
자격증::공인중개사::공인중개사법	basic	매수신청대리에서 업무정지 2번을 받은 후 다시 업무정지를 한 경우는?	임의적 등록취소다 — 앞쪽(절대적 등록취소)과 다르다	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	매수신청대리-업무정지3회-임등취
자격증::공인중개사::공인중개사법	cloze	매수신청대리 업무정지기간은 {{c1::1개월부터 2년}}으로 한다.		공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	매수신청대리-업무정지기간-1개월2년
자격증::공인중개사::공인중개사법	basic	계약갱신요구권에서 '집주인이 직접 들어가 산다'는 사실의 증명책임은 누구에게 있는가?	임대인에게 있다 (임차인이 그걸 어떻게 아나)	공인중개사 공인중개사법 강조 이월	2026-09-03-공인중개사법-(임대차 정보제공 등~공인중개사의 매수신청대리인 등록 등에 관한 규칙 3회독 + 단원별모의고사).md	주임법-실거주의사-증명책임임대인
자격증::공인중개사::부동산세법	cloze	장기보유특별공제를 적용하지 않는 4대상: {{c1::미등기}} / {{c2::국외}} / {{c3::조정대상지역 1세대 2주택}} / {{c4::1세대 3주택 이상}}	양도소득 기본공제는 미등기만 배제된다 (중과 유예 여부는 별론 — 조문 기준)	공인중개사 부동산세법 강조 기출직결 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-장특공제-배제4대상
자격증::공인중개사::부동산세법	basic	양도소득 기본공제가 배제되는 대상은?	미등기만 배제된다 — 국외나 조정대상지역도 기본공제는 가능하다	공인중개사 부동산세법 강조 기출직결 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-기본공제-배제는미등기만
자격증::공인중개사::부동산세법	cloze	특수관계인 간 고가양수·저가양도의 부당행위계산 부인 기준은 시가와 거래가액의 차액이 {{c1::3억}} 이상이거나 {{c2::시가의 5%}}에 상당하는 금액 이상인 경우다.	기준을 넘으면 계산의 기준가액 자체가 달라진다	공인중개사 부동산세법 강조 기출직결 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-부당행위계산부인-3억5퍼센트
자격증::공인중개사::부동산세법	basic	부당행위계산 부인이 적용될 때 계산의 기준가액은?	시가 — 거래가액이 아님에 유의	공인중개사 부동산세법 강조 기출직결 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-부당행위계산부인-기준가액은시가
자격증::공인중개사::부동산세법	basic	경매·공매 후 본인이 재취득한 경우 양도로 보는가?	양도로 보지 않는다	공인중개사 부동산세법 강조 기출직결 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-양도아닌경우-경공매본인재취득
자격증::공인중개사::부동산세법	cloze	장기보유특별공제 보유기간 기산 — 이월과세는 {{c1::증여한 배우자 또는 직계존비속이 취득한 날}}부터, 가업상속공제는 {{c2::상속해준 피상속인이 취득한 날}}부터 기산한다.		공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-장특공제-기산특례
자격증::공인중개사::부동산세법	cloze	비과세요건을 충족한 고가주택의 양도차익은 양도차익에서 {{c1::12억 초과비율}}만큼 안분한다.		공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-고가주택-12억안분
자격증::공인중개사::부동산세법	cloze	고가주택 판단기준은 양도소득세는 {{c1::실지거래가액}}, 부동산임대업은 {{c2::기준시가}}다.		공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-고가주택판단기준-양도세와임대업
자격증::공인중개사::부동산세법	cloze	부담부증여에서 양도가액·취득가액에 공통으로 곱하는 비율은 {{c1::채무액/증여가액}}이고, 양도가액의 기준액은 {{c2::평가한 가액}}이다.	취득가액의 기준액은 취득가액 그 자체다	공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-부담부증여-양도가액취득가액산식
자격증::공인중개사::부동산세법	cloze	양도차손은 각호의 소득별로 {{c1::양도소득금액}}에서 공제할 수 있다.	양도차익에서 공제하는 것이 아니다	공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-양도차손-양도소득금액에서공제
자격증::공인중개사::부동산세법	cloze	양도차손의 공제순서는 발생한 자산과 {{c1::같은 양도세 세율을 적용받는}} 양도소득금액에서 우선 공제한다.		공인중개사 부동산세법 강조 이월	2026-09-04-부동산세법-(장기보유특별공제~양도소득금액계산의 특례 3회독 + 단원별모의고사).md	세법-양도차손-공제순서
자격증::법무사::형법	cloze	절도와 강도는 피해자 의사에 반한 {{c1::탈취범}}으로, {{c2::최협의}}(상대방의 반항을 억압하거나 불가능하게 할 정도)의 폭행·협박을 통해 절도를 하면 강도가 된다.		법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-재산죄-절도강도탈취범최협의
자격증::법무사::형법	cloze	사기와 공갈은 {{c1::편취}}의 죄로 {{c2::처분행위}}로 구분된다.	탈취범(절도·강도)에는 처분행위가 없다	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-재산죄-사기공갈편취처분행위
자격증::법무사::형법	basic	공갈과 사기를 가르는 기준은?	공갈은 폭행으로 공포감이 일어서 처분하는 것, 사기는 기망하여 착오에 이르게 해 처분행위를 하도록 하는 것	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-공갈과사기-구분
자격증::법무사::형법	cloze	횡령과 배임은 둘 다 신분범인데, 횡령의 신분은 {{c1::재물보관자}}, 배임의 신분은 {{c2::사무처리자}}다.		법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-횡령배임-신분구분
자격증::법무사::형법	basic	강도와 공갈을 가르는 기준은?	내가 직접 넘겨줄 수 있느냐의 정도 차이 — 공갈은 그래도 내가 직접 넘겨주는 것이고, 강도는 의사를 억압하고 탈취해버리는 것이다	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-강도와공갈-판별식
자격증::법무사::형법	cloze	'타인소유·타인점유'라는 말을 사용할 때는 {{c1::범죄자}}의 입장에서 써야 한다.		법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-소유점유표기-범죄자기준
자격증::법무사::형법	basic	보이스피싱을 당해 집 앞에 돈을 걸어두고 누군가 가져간 경우 성립하는 죄는?	절도죄 — 직접 넘겨준 게 아니라 아직 점유에 있다고 보기 때문이다 (사기가 아니다)	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-보이스피싱문앞현금-절도죄
자격증::법무사::형법	cloze	장물범은 본범의 {{c1::정범}}은 불가능하지만 공범은 가능하다.	정범이면 절도죄로 처벌받기 때문이다	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-장물범-본범정범불가공범가능
자격증::법무사::형법	cloze	장물죄에서 '취득'은 {{c1::처분권한을 얻었다}}는 의미다.	'보관'은 그냥 보관한 것을 의미한다 — 취득은 처분권한까지 간다	법무사 형법 2차 강조 기출직결 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-장물죄-취득과보관
자격증::법무사::형법	cloze	동시범 중 {{c1::상해죄}}는 특례를 규정하여 인과관계를 전체적으로 판단해 {{c2::공동정범의 예}}에 의한다.		법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-동시범특례-상해죄
자격증::법무사::형법	cloze	합동은 일반 공동정범의 공동가공의사·역할분담 외에 {{c1::시간적·장소적 협동관계}}라는 조건이 추가된다.		법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-합동-시간장소적협동관계
자격증::법무사::형법	cloze	업무방해죄의 '업무'는 {{c1::보호할 가치가 있는}} 업무에 제한된다.	업무상과실치사상죄의 업무는 '생명·신체에 위험성 있는' 업무 — 두 '업무'의 제한이 다르다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-업무방해죄-보호가치있는업무
자격증::법무사::형법	basic	협박은 명시적 고지가 있어야만 성립하는가?	아니다 — 차에 사람을 태우고 빨리 달리는 등의 묵시적 행동으로도 가능하다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박-묵시적행동
자격증::법무사::형법	cloze	협박죄의 미수 3가지: {{c1::도달하지 못한 경우}} / {{c2::도달했으나 지각하지 못한 경우}} / {{c3::의미 내용을 인식하지 못한 경우}}	미수는 3개다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박죄-미수3유형
자격증::법무사::형법	basic	기사를 취재한 후 아직 보도되기 전이라면 공연성이 인정되는가?	인정되지 않는다 — 전파가능성이 없다고 보기 때문이다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-명예훼손-미보도취재공연성부정
자격증::법무사::형법	cloze	위요지란 {{c1::건조물에 인접한 주변 토지}}로, 주거침입죄의 객체인 건조물에 포함되어 위요지에만 침입해도 주거침입죄가 된다.	예) 담장으로 둘러싸인 마당	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-주거침입-위요지
자격증::법무사::형법	basic	재산죄에서 '재물'은 무엇과 구별되는가?	재산상의 이익과 구별된다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-재산죄객체-재물과재산상이익
자격증::법무사::형법	cloze	절도·강도해서 사용권한 없이 제2행위로 카드 등을 사용했을 때의 두문자는 {{c1::물사·현절·계범}}이다.	물건·현금·계좌이체 세 경우에 각각 다른 죄가 붙는다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-카드제2행위-두문자
자격증::법무사::형법	cloze	카드 제2행위 — 물건은 {{c1::가맹점마다 사기}}, 현금은 {{c2::절도}}, 계좌이체는 {{c3::컴퓨터등사용사기죄}}가 성립한다.		법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-카드제2행위-죄명3분
자격증::법무사::형법	cloze	불법영득의사의 두문자는 {{c1::권배타자소경이사}}다.	8글자 두문자 — 풀이는 별도 카드에서 인출한다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-불법영득의사-두문자
자격증::법무사::형법	basic	'권배타자소경이사'를 풀어 쓰면?	권리자를 배제하고 타인의 물건을 자기의 소유물과 같이 그 경제적 용법에 따라서 이용하고 처분할 의사	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-불법영득의사-정의
자격증::법무사::형법	cloze	사용절도로서 원칙적으로 무죄인 사안의 두문자는 {{c1::반일제고}}다.	무죄가 되려면 4가지가 모두 충족돼야 한다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-사용절도-두문자반일제고
자격증::법무사::형법	cloze	사용절도 무죄 4요건: {{c1::반환의사}} / {{c2::일시사용에 그칠 것}} / {{c3::제자리 반환할 것}} / {{c4::고유한 가치를 훼손하지 않을 것}}	두문자 '반일제고'	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-사용절도-4요건
자격증::법무사::형법	cloze	장물이란 재산범죄로 영득한 {{c1::재물 그 자체}}이고, 이때 재산범죄는 {{c2::구성요건만 갖춘}} 범죄를 의미한다.	그래서 미성년자가 훔친 것도 장물죄의 장물에 해당한다	법무사 형법 2차 강조 이월	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-장물-개념과본범요건
