deck	type	front	back	tags	src	key
자격증::공인중개사::민법	basic	계약 성립 후 채무 이행이 불가능하게 된 경우(후발적 불능) 계약의 효력은?	유효 — 무효로 되는 것은 아니다. 예) 체결 후 목적물인 건물이 화재로 소실된 경우	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-후발적불능-유효
자격증::공인중개사::민법	basic	강행규정 위반으로 무효인 법률행위를 추인하면 유효로 되는가?	되지 않는다 — 추인에 의해 유효로 될 수 없다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-강행규정위반무효-추인불가
자격증::공인중개사::민법	cloze	불법 동기가 법률행위 당시 표시되지 않았더라도 상대방에게 {{c1::알려진}} 경우에는 반사회적 법률행위로 무효가 된다.	스위치는 '표시'가 아니라 '표시되었거나 알려졌는가'	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-반사회-불법동기-알려진경우무효
자격증::공인중개사::민법	basic	변호사 아닌 자가 승소를 조건으로 소송당사자로부터 소송물 일부를 양도받기로 한 약정의 효력은?	반사회적 법률행위로 무효	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-반사회-비변호사승소대가소송물양도-무효
자격증::공인중개사::민법	cloze	대가 약정에서 허위진술의 대가 약정은 {{c1::무효}}이지만, 증언의 대가 약정은 {{c1::초과한 부분만 무효}}다.	거짓말 값은 전부 반사회, 증언 값은 통상 수준을 넘는 부분만	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-반사회-대가약정-허위진술vs증언
자격증::공인중개사::민법	basic	이중매매에서 제1매수인이 계약금만 지급하고 이행에 착수하지 않은 상태라면, 제2매매는 반사회적 법률행위인가?	아니다 — 제1매수인이 이행에 착수하지 않았으면 반사회적 법률행위가 아니다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-이중매매-계약금만지급-반사회아님
자격증::공인중개사::민법	basic	매도인이 이미 제3자에게 매각한 사실을 매수인이 단순히 알고 있는 상태에서, 매도인의 요청으로 그 부동산을 매수한 계약은 반사회적 법률행위인가?	아니다 — 단순 악의만으로는 반사회적 법률행위가 아니다(적극 가담이어야 한다)	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-이중매매-단순악의매수인-반사회아님
자격증::공인중개사::민법	cloze	급부 간 현저한 불균형이 있어도 폭리자가 피해당사자의 사정을 알면서 이를 {{c1::이용하려는 의사}}가 없으면 불공정한 법률행위가 아니다.	불균형(객관) + 이용 의사(주관) 둘 다 필요	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-불공정법률행위-이용의사필요
자격증::공인중개사::민법	cloze	비진의표시는 상대방이 표의자의 진의 아님을 {{c1::과실로 알지 못한}} 경우에도 무효다.	알았거나 알 수 있었으면 무효 — 상대방의 과실이면 충분	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-비진의표시-상대방과실-무효
자격증::공인중개사::민법	cloze	통정허위표시가 성립하려면 상대방이 진의 아님을 아는 정도로는 부족하고 {{c1::합의}}까지 있어야 한다.	'아는 것'은 비진의표시 무효 요건, '합의'가 통정	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-통정허위표시-합의필요
자격증::공인중개사::민법	basic	통정허위표시로 무효인 법률행위도 채권자취소권(사해행위취소)의 대상이 되는가?	된다 — 무효인 법률행위도 채권자취소권의 대상이 될 수 있다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-통정허위표시-채권자취소대상O
자격증::공인중개사::민법	basic	이중매매의 문제에서 제1매수인이 채권자취소권을 행사할 수 있는가?	없다 — 이중매매에서는 채권자취소권이 불가능하다(적극 가담 시 반사회 무효로 다툰다)	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-이중매매-채권자취소불가
자격증::공인중개사::민법	cloze	가장채무를 보증한 보증인은 {{c1::보증채무를 이행}}해야 통정허위표시의 제3자에 해당한다.	보증만 한 상태로는 아직 제3자가 아니다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-통정허위표시-보증인-이행해야제3자
자격증::공인중개사::민법	basic	법률에 관한 착오도 착오취소의 사유가 될 수 있는가?	있다 — 법률행위 내용의 중요부분에 관한 것이면 취소할 수 있다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-착오-법률의착오-취소가능
자격증::공인중개사::민법	basic	표의자가 경과실로 착오에 빠져 법률행위를 한 뒤 착오를 이유로 취소한 것은 위법한가?	위법하다고 할 수 없다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-착오-경과실취소-위법아님
자격증::공인중개사::민법	cloze	상대방이 표의자의 착오를 알면서 이용한 경우, 표의자에게 {{c1::중대한 과실}}이 있더라도 착오를 이유로 취소할 수 있다.		공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-착오-상대방악용-중과실이어도취소
자격증::공인중개사::민법	basic	착오취소 때문에 상대방에게 손해가 발생한 경우, 상대방은 표의자에게 손해배상을 청구할 수 있는가?	없다 — 혼자 착각한 것이지 불법행위를 한 것이 아니다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-착오취소-손해배상불가
자격증::공인중개사::민법	cloze	상대방의 기망으로 법률행위 내용이 되지 않은 {{c1::동기}}에 관하여 착오를 일으킨 경우에도 사기를 이유로 취소할 수 있다.	사기취소는 동기의 착오여도 된다(착오취소의 '중요부분' 제한과 다르다)	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-사기-동기착오도취소가능
자격증::공인중개사::민법	cloze	사기나 강박에 의한 소송행위는 원칙적으로 {{c1::취소할 수 없다}}.		공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-사기강박-소송행위취소불가
자격증::공인중개사::민법	cloze	권한을 정하지 않은 대리인이 할 수 있는 행위의 범위는 {{c1::보존·이용·개량행위(보이개)}}까지다.	예) 무이자 채권을 이자부 채권으로 바꾸는 것 = 개량행위	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-대리권범위-보이개
자격증::공인중개사::민법	basic	임의대리의 수권행위는 철회할 수 있는가?	언제든지 철회할 수 있다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-임의대리-수권행위철회가능
자격증::공인중개사::민법	basic	대리인이 복대리인을 선임하는 행위는 본인을 위한 대리행위인가?	아니다 — 본인을 위한 대리행위가 아니다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-복임행위-대리행위아님
자격증::공인중개사::민법	cloze	법률행위로 대리권을 받은 임의대리인은 원칙적으로 복대리인을 {{c1::선임할 수 없다}}.	법률 규정으로 대리권을 받은 법정대리인과 헷갈리면 안 된다(법정대리인은 선임 가능)	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-임의대리인-복임권원칙없음
자격증::공인중개사::민법	cloze	표현대리는 {{c1::직접 상대방}}만이 주장할 수 있다.	직접 상대방 외의 자는 주장할 수 없다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-표현대리-직접상대방만주장
자격증::공인중개사::민법	basic	권한을 넘은 표현대리의 기본대리권에 사자(使者)의 권한도 포함될 수 있는가?	포함될 수 있다 — 거의 모든 것이 기본대리권이 될 수 있다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-권한넘은표현대리-기본대리권-사자도가능
자격증::공인중개사::민법	cloze	법률행위가 불성립하면 {{c1::전환}}도 없고, 계약이 무효·취소되면 {{c2::채무불이행책임·담보책임}}도 발생하지 않는다.	불성립 → 무효 → 취소는 단계가 다르고, 아래 단계의 제도는 위 단계에 못 올라간다	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-불성립무효취소-전환없음책임없음
자격증::공인중개사::민법	cloze	기한은 {{c1::무조건 도래}}한다.	도래가 불확실하면 조건, 확실하면 기한 — 부관에 표시된 사실의 발생 유무와 무관하게 이행해야 하면 기한	공인중개사 민법 강조	2026-09-07-민법-(민법총설~토지거래허가구역 4회독).md	민법-기한-무조건도래
자격증::공인중개사::부동산학개론	cloze	완전경쟁시장 = {{c1::강성}} 효율적 시장 = {{c2::할당}} 효율적 시장으로 이해한다.	예) 할당 효율적 = 어느 투자 부문에서도 초과이윤이 남지 않는 상태	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-완전경쟁시장-강성할당효율적
자격증::공인중개사::부동산학개론	cloze	공공임대주택 대상 계층 — 영구임대주택은 {{c1::최저소득계층}}(50년 이상~영구), 국민임대주택은 {{c2::저소득층}}(30년 이상), 행복주택은 {{c3::젊은 계층}}이다.	임대기간은 현행 기준 확인	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-공공임대-영구국민행복대상
자격증::공인중개사::부동산학개론	basic	기존주택전세임대주택은 어떤 구조의 주택인가?	전대(轉貸)주택 — 공공이 빌려서 다시 빌려주는 구조이지 전세계약 방식이 아니다	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-기존주택전세임대-전대
자격증::공인중개사::부동산학개론	cloze	분양가상한제 적용 대상 — 공공택지에서 공급하는 공동주택 + 공공택지가 아니어도 가격상승 우려로 {{c1::주거정책심의위원회}} 심의를 거쳐 지정하는 지역.		공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-분양가상한제-적용대상
자격증::공인중개사::부동산학개론	cloze	비교적 최근({{c1::2005년}})에 도입된 부동산 정책 = {{c2::실거래가신고제와 재건축초과이익환수제도}}		공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-정책도입-2005실거래가재초환
자격증::공인중개사::부동산학개론	cloze	DTI의 크기를 묻는 것은 {{c1::원리금}}의 크기를 묻는 것과 같은 맥락이다.	DTI = 연간 원리금 상환액 ÷ 연소득	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-DTI-원리금크기
자격증::공인중개사::부동산학개론	cloze	부동산투자회사(리츠) 자산 구성 — {{c1::80%}} 이상은 부동산·부동산증권·현금으로, {{c2::70%}} 이상은 부동산으로 구성한다.	비율은 현행 기준 확인	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-리츠-자산구성80과70
자격증::공인중개사::부동산학개론	cloze	부동산투자회사(리츠)는 주식 총수의 {{c1::30%}} 이상을 공모해야 하고, 주주 1인은 {{c2::50%}}를 초과하여 소유하지 못한다.	비율은 현행 기준 확인	공인중개사 부동산학개론 강조 기출직결	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-리츠-공모30주주50
자격증::공인중개사::부동산학개론	cloze	독립정착물의 두문자 = 건물 {{c1::입수농}}	입목·수목·농작물. 예) 등기된 입목·명인방법을 갖춘 수목은 토지와 분리해 따로 거래된다	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-독립정착물-건물입수농
자격증::공인중개사::부동산학개론	basic	한 그루의 수목도 명인방법을 갖출 수 있는가?	있다 → 별개의 부동산으로 취급된다	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-한그루수목-명인방법가능
자격증::공인중개사::부동산학개론	cloze	토지의 {{c1::부증성}}은 원가방식의 적용을 어렵게 한다.	더 이상 물리적 생산이 안 되므로. 예) 매립·개간은 용도의 전환이지 토지 총량의 증가가 아니다	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-부증성-원가방식곤란
자격증::공인중개사::부동산학개론	cloze	부동산시장은 {{c1::개별성}} 때문에 비조직화되고, {{c2::공급의 장기성}} 때문에 단기의 수급조절 곤란성과 가격왜곡현상이 나타난다.	장기가 아니라 '단기' 조절이 곤란하다	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-시장특징-개별성공급장기성
자격증::공인중개사::부동산학개론	cloze	주거분리와 주택여과현상의 원인은 {{c1::외부효과}}다.		공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-주거분리여과-외부효과
자격증::공인중개사::부동산학개론	basic	효율적 시장 이론에서 기본적 분석과 기술적 분석이 각각 분석하는 정보의 범위는?	기본적 분석 = 현재 정보까지 / 기술적 분석 = 과거 정보까지	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-기본적분석현재-기술적분석과거
자격증::공인중개사::부동산학개론	cloze	임대료규제와 분양가규제는 {{c1::직접개입}} 방식이다.	예) 직접개입 = 정부가 가격·물량에 직접 손을 대는 방식	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-가격규제-직접개입
자격증::공인중개사::부동산학개론	cloze	공공토지비축제도는 현재 {{c1::한국토지주택공사}}의 계정으로 운영되는 제도다.		공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-토지비축-LH계정
자격증::공인중개사::부동산학개론	cloze	우리나라의 개발이익 환수 제도는 {{c1::개발부담금}}으로, 재건축 초과이익 환수 제도는 {{c2::재건축부담금}}으로 구현되어 있다.		공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-환수수단-개발부담금재건축부담금
자격증::공인중개사::부동산학개론	cloze	전환사채는 {{c1::메자닌}} 금융이다.	예) 메자닌(mezzanine) = 건물의 중2층, 부채와 지분 사이에 낀 층	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-전환사채-메자닌
자격증::공인중개사::부동산학개론	cloze	총부채상환비율(DTI)과 총부채원리금상환비율(DSR)은 차입자의 {{c1::연소득}}을 기준으로 한다.		공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-DTIDSR-연소득기준
자격증::공인중개사::부동산학개론	basic	지분형 유동화증권(MBS)은 유동화기관의 부채로 표시되는가?	표시되지 않는다	공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-지분형MBS-부채아님
자격증::공인중개사::부동산학개론	cloze	부동산투자회사(리츠)의 회계기준은 {{c1::금융위원회}} 기준이다.		공인중개사 부동산학개론 강조	2026-09-08-부동산학개론-(부동산의 개념~금융의 개념 4회독).md	학개론-리츠-회계기준금융위
자격증::공인중개사::부동산공법	cloze	광역도시계획과 도시·군기본계획은 {{c1::공청회}}를 생략할 수 없다.	상위계획은 공청회를 못 뺀다	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-광역기본계획-공청회생략불가
자격증::공인중개사::부동산공법	cloze	광역도시계획·기본계획·관리계획 중 타당성 검토가 없는 계획은 {{c1::광역도시계획}}뿐이다.		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-타당성검토없는계획-광역도시계획
자격증::공인중개사::부동산공법	cloze	광역도시계획에서 국장의 재협의 권고는 시·도지사가 {{c1::단독}}으로 왔을 때만 가능하다.	공동으로 온 경우에는 재협의 권고가 없다	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-광역도시계획-재협의권고-시도지사단독
자격증::공인중개사::부동산공법	basic	시·도지사가 결정하는 공간재구조화계획의 사안은 어느 도시계획위원회의 심의를 거치는가?	중앙도시계획위원회 — 지방도시계획위원회가 아니다	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-공간재구조화-시도지사결정-중앙도계위심의
자격증::공인중개사::부동산공법	cloze	지구단위계획구역의 기초조사 전부 생략 사유 — {{c1::도심지}}에 위치 / 나대지 면적 {{c2::2%}} 미달 / 다른 법률에 따라 개발계획 수립 / {{c3::12m}} 이상 도로의 설치계획 없음 / 도시·군계획시설결정 해제		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-기초조사전부생략-5사유
자격증::공인중개사::부동산공법	cloze	토지적성평가 생략 사유 — {{c1::주상공(주거·상업·공업지역)}}에 관리계획 입안 / 개발제한구역에 기반시설 설치 / 지구단위계획구역·계획시설부지에서 입안 / {{c2::도시개발사업}} 등 개발 관련	개발이 관련되면 생략할 수 있다	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-토지적성평가생략-주상공등
자격증::공인중개사::부동산공법	basic	자연취락지구에서 건축할 수 없는 대표적인 2가지는?	관광휴게시설 · 병원 (백지복습 1·2회차 연속 오답 — '의료시설' 전체가 아니라 병원)	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-자연취락지구-불가-관광휴게병원
자격증::공인중개사::부동산공법	cloze	자연취락지구에서 건축할 수 있는 건축물 — 단독주택 / 1종근린 / 2종근린({{c1::휴제일단안}} 제외) / 운동시설 / 동물 및 식물 관련 시설({{c2::농업·임업·축산업·수산업용}}만) / 교정·국방·군사·방송통신·발전		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-자연취락지구-건축가능목록
자격증::공인중개사::부동산공법	basic	둘 이상의 시·도에 걸친 도시·군계획시설사업의 시행자 협의가 안 되면?	국장이 직접 누가 시행할지 정해준다(시행자 지정) — 국장이 시행하는 것이 아니다	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-시설사업-둘이상시도-국장지정
자격증::공인중개사::부동산공법	cloze	도시·군계획시설부지에서 매수를 거부한 경우 허가를 받아 개발할 수 있는 것 — {{c1::3층}} 이하의 단독주택 / 1종근생 / 2종근생 / {{c2::공작물}}	백지복습 교정 항목(오답: 공동주택)	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-매수거부-개발가능건축물4
자격증::공인중개사::부동산공법	cloze	매수 거부 시 개발 가능한 2종근생 중 제외되는 4가지 '놀자놀자' = {{c1::단란주점 · 안마 · 노래방 · 다중생활}}		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-매수거부-2종근생제외-놀자놀자
자격증::공인중개사::부동산공법	cloze	주거·특정 개발진흥지구에 지구단위계획구역을 지정할 수 있는 용도지역은 {{c1::계획관리지역}}뿐이다.		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-지단구역-주거특정개발진흥-계획관리만
자격증::공인중개사::부동산공법	cloze	산업·유통 개발진흥지구에 지구단위계획구역을 지정할 수 있는 용도지역은 {{c1::계획관리 · 생산관리 · 농림}}지역뿐이다.	백지복습 교정 항목(오답: 계획관리/생산녹지/자연녹지)	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-지단구역-산업유통개발진흥-계생농
자격증::공인중개사::부동산공법	cloze	지구단위계획구역 완화 — 도시지역 내·외 공통: 건축제한(용도·종류·규모) + 건폐율 {{c1::150%}} + 용적률 {{c2::200%}}	완화율은 현행 기준 확인	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-지단계획완화-공통150200
자격증::공인중개사::부동산공법	cloze	도시지역 내 지구단위계획구역에서만 가능한 완화 — 높이제한 {{c1::120%}}, 주차장 {{c2::100%}}, 채광확보를 위한 높이제한 {{c3::200%}}	완화율은 현행 기준 확인	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-지단계획완화-도시지역내만
자격증::공인중개사::부동산공법	cloze	개발행위허가 사항 중 사업기간의 {{c1::단축}}이나 면적 {{c2::5%}} 안에서의 축소는 변경허가가 아니라 통지만 하면 된다.	백지복습 교정: '축소'가 아니라 사업기간 '단축'	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-개발행위허가변경-통지사항
자격증::공인중개사::부동산공법	cloze	개발행위허가 제한을 3년 + 연장 2년까지 할 수 있는 곳 = {{c1::도시·군기본계획·관리계획을 수립하고 있는 지역 / 지구단위계획구역 / 기반시설부담구역}}		공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-개발행위허가제한-연장가능3곳
자격증::공인중개사::부동산공법	cloze	공공시설의 귀속 — 새로 설치한 공공시설은 무조건 {{c1::관리청}}에 귀속되고, 종래의 공공시설은 시행자가 행정청이면 {{c2::무상귀속}}, 비행정청이면 새로 설치한 비용에 상당하는 범위에서만 {{c3::무상양도}}된다.	백지복습 혼동 카드: 새것은 관리청, 헌것은 행정청 여부로 갈린다	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-공공시설귀속-관리청행정청비행정청
자격증::공인중개사::부동산공법	basic	기반시설유발계수 두문자 '위관이가 종일숙캐다가 병원 간다는 것을 방송으로 알려라'의 전개는?	위락 · 관광휴게 · 2종근생 · 종교 · 1종근생 · 숙박 · 의료 · 방송통신 (계수 값 자체는 현행 기준 확인)	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-기반시설유발계수-두문자순서
자격증::공인중개사::부동산공법	basic	기반시설유발계수가 같은 시설군 두문자 '종운문자'와 '하나만 파세요'의 전개는?	종운문자 = 종교 · 운수 · 문화집회 · 자원순환 / 하나만 파세요 = 1종근생 · 판매시설 (계수 값은 현행 기준 확인)	공인중개사 부동산공법 강조 기출직결	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-기반시설유발계수-동일계수군
자격증::공인중개사::부동산공법	cloze	기반시설설치비용은 {{c1::물납}}이 가능하며 {{c2::2개월}} 이내에 부과하고, 납부기일 연기는 {{c3::1년}}, 분할납부는 {{c4::2년}}에 걸쳐 가능하다.	부과대상은 200㎡ 초과 신축·증축(기존 카드 공법-기반시설설치비용-부과대상-200제곱미터초과). 백지복습 교정: 1개월이 아니라 2개월. 부과기준·기간은 현행 기준 확인	공인중개사 부동산공법 강조 기출직결 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-기반시설설치비용-물납2개월연기1년분할2년
자격증::공인중개사::부동산공법	cloze	도시·군기본계획의 5년마다 타당성 검토는 국장이 아닌 {{c1::시장·군수}}가 한다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-타당성검토주체-시장군수5년
자격증::공인중개사::부동산공법	cloze	{{c1::도시지역 축소}}에 따른 지구단위계획구역의 변경을 내용으로 하는 도시·군관리계획을 입안하는 경우에는 주민과 지방의회 의견청취를 생략할 수 있다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-관리계획입안-의견청취생략-도시지역축소
