deck	type	front	back	tags	src	key
자격증::공인중개사::민법	basic	가등기담보 실행통지에 주관적인 평가액을 적어 통지해도 되는가?	된다 — 통지의 목적이 변제할 기회를 주는 데 있기 때문이다. 실제 청산 단계에서만 제대로 주면 된다	공인중개사 민법 강조 기출직결	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	가담법-실행통지-주관적평가액가능
자격증::공인중개사::민법	basic	양도담보권자는 목적물의 소유자인가?	아니다 — 양도담보권자는 소유자가 아니다	공인중개사 민법 강조 기출직결	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	가담법-양도담보권자-소유자아님
자격증::공인중개사::민법	cloze	명의신탁이 유효로 인정되는 특례 3주체는 {{c1::종중·배우자·종교단체}}다.	불법 의도가 없을 것이 조건이다. 이때 대외적으로는 수탁자가 완전한 소유자다	공인중개사 민법 강조 기출직결	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	명의신탁-특례3주체-종중배우자종교단체
자격증::공인중개사::민법	basic	명의신탁 특례에서 물권적청구권·진정명의회복을 행사할 수 있는 자는?	수탁자만 — 대외적으로 수탁자가 완전한 소유자이기 때문이다. 다만 신탁자는 대내적 소유자라 매도는 할 수 있다	공인중개사 민법 강조 기출직결	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	명의신탁-특례-물권적청구권주체는수탁자
자격증::공인중개사::민법	cloze	규약에 달리 정함이 없으면 {{c1::각 구분소유자}}는 공용부분에서 생긴 수익금 중 자기 지분비율에 상당하는 부분의 지급을 청구할 수 있다.	법문 용어는 전유부분 소유자가 아니라 각 구분소유자다	공인중개사 민법 강조 기출직결	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	집합건물법-공용부분수익금-각구분소유자지분비율
자격증::공인중개사::부동산공법	cloze	주택상환사채를 발행할 수 있는 자는 {{c1::한국토지주택공사와 등록사업자}} 둘뿐이다.	주택조합은 발행할 수 없다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-주택상환사채-발행주체2인
자격증::공인중개사::부동산공법	basic	주택상환사채 발행 2주체 중, 보증을 받아야만 발행할 수 있는 자는?	등록사업자 — LH는 공적 신용, 등록사업자는 보증으로 신용을 보충한다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-주택상환사채-등록사업자보증
자격증::공인중개사::부동산공법	basic	주택상환사채를 발행하려는 자가 받아야 하는 승인은?	국토교통부장관의 승인	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-주택상환사채-국장승인
자격증::공인중개사::부동산공법	cloze	사업계획승인권자는 신청을 받은 날부터 {{c1::60일}} 이내에 사업주체에게 승인 여부를 통보해야 한다.	사업계획승인 6자로 외운다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-사업계획승인-통보60일
자격증::공인중개사::부동산공법	cloze	주택상환사채를 사고파는 등 공급질서 교란행위는 금지되지만 {{c1::상속·저당}}의 경우는 예외로 허용된다.		공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-공급질서교란행위-상속저당예외
자격증::공인중개사::부동산공법	cloze	농취증 면제 7가지 중 전용 관련은 {{c1::농지전용협의}} 하나뿐이다.	농지전용허가·농지전용신고는 농취증이 필요하고 농업경영계획서만 면제된다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-농취증면제-7가지
자격증::공인중개사::부동산공법	cloze	농취증 없이 농지를 취득할 수 있는 나머지 6가지: {{c1::담보농지 · 농업법인의 합병 · 공유농지 분할 · 시효의 완성 · 국가 · 상속}}	전용 관련 1가지(농지전용협의)와 합쳐 7가지다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-농취증면제-전용외6가지
자격증::공인중개사::부동산공법	cloze	농지전용허가·신고를 하고 {{c1::2년}} 이내에 착수하지 않으면 {{c2::1년}} 이내에 처분해야 하고, 시장·군수·구청장은 {{c3::6개월}} 이내에 처분을 명할 수 있다.	2년 미착수 → 1년 처분의무 → 6개월 처분명령	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-미착수처분-2년1년6개월
자격증::공인중개사::부동산공법	basic	농지전용허가·신고 후 미착수로 인한 처분의무에 질병 등 면제사유가 있는가?	없다 — 면제사유 자체가 없다. 질병으로 못 해도 이 사유라면 목적사업에 착수해야 한다	공인중개사 부동산공법 강조 기출직결	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-미착수처분-면제사유없음
자격증::법무사::형법	cloze	감금이 강도상해의 수단에 그치지 않고 강도상해가 끝난 뒤에도 계속된 경우, 감금죄와 강도상해죄는 {{c1::경합범}}(형법 제37조) 관계다.	1개의 행위로 볼 수 없으므로 상상적 경합이 아니다 — 즉 강도를 위한 감금이라고 볼 수 없다	법무사 형법 2차 강조 기출직결	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-감금죄와강도상해죄-경합범
자격증::공인중개사::부동산세법	cloze	임대업에 사용하던 건물의 양도차익은 {{c1::양도소득}}, 매매업자가 판매 목적으로 보유하던 건물의 양도차익은 {{c2::사업소득}}이다.	임대업 사용 건물은 고정자산, 매매업자의 판매목적 건물은 재고자산이다. 임대료가 사업소득인 점을 건물 처분이익까지 넓히면 틀린다	공인중개사 부동산세법 상습	오답원장(부동산세법 1-1 임대업 자산 양도)	부동산세법 1-1 임대업 자산 양도
자격증::공인중개사::부동산공시법	cloze	등록전환으로 면적 차이가 생긴 경우, 오차가 허용범위 {{c1::이내이든 초과이든 관계없이}} 등록전환될 면적으로 정한다.	혼동 상대 — 종전 임야대장 면적을 그대로 두는 예외는 없다. 지적도로 옮겨 실측한 면적이 앞으로의 공적 기준이 된다	공인중개사 부동산공시법 상습	오답원장(부동산공시법 등록전환-허용범위와 무관)	부동산공시법 등록전환-허용범위와 무관
자격증::공인중개사::부동산공법	cloze	도시개발사업 시행자는 준공검사를 받은 경우 {{c1::60일}} 이내에 환지처분을 하여야 한다.		공인중개사 부동산공법 상습	오답원장(시행방식 환지)	시행방식 환지
자격증::공인중개사::부동산공법	basic	지방자치단체가 전부환지방식으로 도시개발사업을 시행할 때 작성하는 것은?	시행규정 — 규약이 아니다	공인중개사 부동산공법 상습	오답원장(시행방식 환지)	시행방식 환지-시행규정
자격증::공인중개사::부동산공시법	basic	상속재산분할협의에 따라 등기하는 경우 등기원인일자는?	피상속인의 사망일 — 협의성립일이 아니다. 상속은 사망과 동시에 개시되고 협의는 이미 개시된 상속분을 나누는 절차일 뿐이다	공인중개사 부동산공시법 상습	오답원장(부동산공시법 등기신청기간)	부동산공시법 등기신청기간
자격증::공인중개사::부동산공시법	cloze	매매로 인한 소유권이전등기는 {{c1::잔금지급일}}부터 60일 이내, 지번·지목 등 표시변경등기는 변경일부터 {{c2::1개월}} 이내에 신청한다.	혼동 상대 — 매매계약일이 아니라 잔금지급일이다. 표시변경의 1개월과 섞지 말 것	공인중개사 부동산공시법 상습	오답원장(부동산공시법 등기신청기간)	부동산공시법 등기신청기간-기산일
자격증::공인중개사::부동산학개론	cloze	원금균등분할상환에서 n회차 원리금 = 고정된 원금상환액 + {{c1::직전 회차 상환 후 잔액}} × 이자율이다.	예) 4억·연 6%·20년의 3회차 = 2,000만 + (4억−4,000만)×6% = 2,000만 + 2,160만 = 4,160만원. 1·2회차 이자를 그대로 쓰면 틀린다	공인중개사 부동산학개론 상습	오답원장(부동산학개론 금융론-원금균등상환 원리금)	부동산학개론 금융론-원금균등상환 원리금
자격증::공인중개사::부동산공법	cloze	도시·군계획시설 부지의 매수의무자는 매수청구를 받은 날부터 {{c1::6개월}} 이내에 매수 여부를 결정하여 통지하여야 한다.		공인중개사 부동산공법 상습	오답원장(부동산공법 1-6 시설채권과 매수청구)	부동산공법 1-6 시설채권과 매수청구
자격증::공인중개사::부동산공법	basic	한국토지주택공사가 매수의무자인 경우 도시·군계획시설채권을 발행하여 매수대금을 지급할 수 있는가?	없다 — 시설채권은 지방자치단체만 발행한다. 현금 대신 채권 지급을 허용한 것이 지자체 재정 사정을 배려한 예외이므로 그 주체도 지자체로 한정된다	공인중개사 부동산공법 상습	오답원장(부동산공법 1-6 시설채권과 매수청구)	부동산공법 1-6 시설채권과 매수청구-발행주체
자격증::공인중개사::부동산세법	cloze	미등기 양도자산의 세율 70%는 {{c1::과세표준}}에 곱한다.	산출세액은 이미 (과세표준 × 세율)의 결과물이라 거기에 세율을 또 곱할 자리가 없다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-미등기70퍼센트-과세표준
자격증::공인중개사::부동산세법	cloze	미등기 양도자산으로 보지 않는 것 중 도시개발법 관련 2가지: {{c1::사업 종료 전 · 환지처분 공고 전}}	두문자 중 농에 해당하는 항목은 원문 미확인이라 제외했다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-미등기제외자산5항목
자격증::공인중개사::부동산세법	cloze	미등기 양도자산으로 보지 않는 것 중 도시개발법 관련을 뺀 3가지: {{c1::장기할부조건 취득 · 법률이나 법원의 결정 · 1세대1주택으로 건축허가를 받지 못한 것}}	도시개발법 관련 2가지와 합쳐 5항목이다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-미등기제외자산-비도시개발3항목
자격증::공인중개사::부동산세법	cloze	수용의 양도시기 3요소는 {{c1::대금청산일 · 수용개시일 · 소유권이전등기접수일}} 중 빠른 날이다.	사업인정고시일·실제 사용일은 후보에 없다 — 고시는 알리는 행위일 뿐 권리나 대금이 움직인 날이 아니다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-수용양도시기3요소
자격증::공인중개사::부동산세법	cloze	재산세에서 도로와 함께 비과세되는 것은 {{c1::사설도로}}다.	고속도로가 아니다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-재산세비과세-사설도로
자격증::공인중개사::부동산세법	cloze	도로여도 재산세가 과세되는 것: 휴게시설, 연구시설 등, {{c1::대지 안의 공지}}	3요소 중 대지 안의 공지가 가장 잘 빠진다	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-재산세과세-대지안의공지
자격증::공인중개사::부동산세법	cloze	추계 4종 매감환기 중 기 = {{c1::기준시가}}	매매사례가액 · 감정가액 · 환산취득가액 · 기준시가	공인중개사 부동산세법 백지구멍 이월	백지복습_2026-08-28_양도소득세비과세취득시기필요경비	백지-추계4종-기준시가
자격증::공인중개사::부동산공법	cloze	바닥면적에 산입하지 않는 것: {{c1::필로티 · 승강기탑·계단탑·장식탑 · 기계실 등 공용시설}}	지하층·지상주차장·피난구역은 용적률 산정용 연면적의 제외 항목이라 층위가 다르다	공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-바닥면적불산입3종
자격증::공인중개사::부동산공법	cloze	벽·기둥의 구획이 없는 건물의 바닥면적은 지붕 끝에서 {{c1::1m 물러난}} 수평투영면적이다.	1m까지 산입이 아니라 1m 물러남 — 방향이 반대다	공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-바닥면적-지붕끝1m물러남
자격증::공인중개사::부동산공법	cloze	특별건축구역으로 지정할 수 없는 곳(개보접자): 개발제한구역 · {{c1::보전산지}} · {{c2::접도구역}} · 자연공원	보호지구·접도지역이 아니다	공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-특별건축구역지정불가-개보접자
자격증::공인중개사::부동산공법	cloze	건축협정 통합적용 대상(건조한 부대지개): 건폐율 · 대지의 조경 · 부설주차장 · 대지와 도로의 관계 · {{c1::지하층의 설치}} · {{c2::개인하수처리시설}}		공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-건축협정통합적용6종
자격증::공인중개사::부동산공법	cloze	리모델링으로 늘릴 수 있는 세대수는 기존 세대수의 {{c1::15%}} 이내다.	15세대가 아니라 15퍼센트다	공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-리모델링세대수증가15퍼센트
자격증::공인중개사::부동산공법	cloze	세대구분형 공동주택의 세대수 한도는 사업계획승인 기준 {{c1::1/3}}, 공동주택관리법 기준 {{c2::1/10}}이다.	공동주택관리법 기준은 동별로는 1/3이다	공인중개사 부동산공법 백지구멍	백지복습_2026-08-25_면적산정~주택조합	백지-세대구분형세대수한도
자격증::공인중개사::공인중개사법	basic	가족묘지의 설치와 설치 후 매장은 각각 어떤 절차인가?	설치는 허가, 매장은 매장한 날부터 30일 이내 신고	공인중개사 공인중개사법 백지구멍	백지복습_2026-08-26_물권실무	백지-가족묘지-설치허가매장신고30일
자격증::공인중개사::공인중개사법	cloze	법인묘지는 {{c1::5m}} 이상의 도로와 주차장을 갖추어야 한다.		공인중개사 공인중개사법 백지구멍	백지복습_2026-08-26_물권실무	백지-법인묘지-5미터도로주차장
자격증::공인중개사::민법	cloze	주택임대차보호법상 대항력을 취득할 수 있는 법인은 {{c1::한국토지주택공사 · 지방공사 · 중소기업}}이다.	법인은 원칙적으로 대항력을 취득할 수 없고 위 3종이 예외다. 회사가 아니라 중소기업이다	공인중개사 민법 백지구멍	백지복습_2026-08-26_물권실무	백지-대항력취득가능법인3종
자격증::공인중개사::부동산학개론	cloze	부채비율 = {{c1::부채}} ÷ 자기자본	분자는 부채서비스액이 아니다 — 부채비율은 잔액 대 잔액의 구조 비율, 부채서비스액은 한 해에 실제로 나가는 현금이다	공인중개사 부동산학개론 백지구멍	백지복습_2026-08-29_지대입지평가투자금융	백지-부채비율-분자는부채
자격증::공인중개사::부동산학개론	cloze	최소요구치 = 중심지가 존속하기 위한 {{c1::최소한의 고객 수}}(손익분기점)	최소 소비량이나 수요량이 아니다. 주어는 중심지이지 배후지가 아니다	공인중개사 부동산학개론 백지구멍	백지복습_2026-08-29_지대입지평가투자금융	백지-최소요구치-최소한의고객수
자격증::공인중개사::민법	cloze	상가건물임대차의 최소 존속기간은 {{c1::1년}}이다.	바닥 1년 · 천장 10년 — 1년은 임차인을 떠받치는 숫자다	공인중개사 민법 백지구멍	백지복습_2026-09-01_주택임대차~집합건물	백지-상가임대차-바닥1년천장10년
자격증::공인중개사::민법	cloze	상가건물임대차 계약갱신요구권의 한도는 {{c1::최초 임대차기간을 포함하여 10년}}이다.	바닥 1년 · 천장 10년 — 10년은 임차인을 멈춰 세우는 숫자다	공인중개사 민법 백지구멍	백지복습_2026-09-01_주택임대차~집합건물	백지-상가임대차-갱신요구권10년천장
자격증::공인중개사::민법	basic	미등기·무허가 건물의 임대차에도 주택임대차보호법이 적용되는가?	적용된다 — 주거용 건물이기만 하면 서류가 부실해도 보호한다	공인중개사 민법 백지구멍	백지복습_2026-09-01_주택임대차~집합건물	백지-주임법-미등기무허가적용
자격증::공인중개사::민법	basic	대항력 있는 임차주택 양수인의 지위는?	임대인의 지위를 승계한 것으로 본다 — 보증금반환채권에 걸린 가압류의 효력도 새 양수인에게 주장해야 한다	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	주임법-양수인-임대인지위승계
자격증::공인중개사::민법	cloze	임대차가 종료해도 임차인이 {{c1::보증금을 반환받을 때까지}}는 임대차관계가 존속하는 것으로 본다.	종기를 빼고 임대차계약이 존속한다까지만 쓰면 답이 반쪽이다	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	주임법-종료후존속의제-보증금반환시까지
자격증::공인중개사::민법	cloze	가등기담보 청산금에서는 {{c1::후순위담보권자}}가 가장 우선하고, 선순위담보권자는 청산금의 청구자가 될 수 없다.	선순위는 이미 담보물 자체에서 만족을 얻는다 — 청산금은 남은 잔돈이다	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	가담법-청산금우선순위-후순위최우선
자격증::공인중개사::민법	cloze	가등기담보권자가 청산기간 경과 후 소유권을 취득하려면 {{c1::본등기}}가 필요하다.		공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	가담법-본등기와과실수취권
자격증::공인중개사::민법	basic	가등기담보권자가 본등기를 하지 않고도 과실수취권을 취득하는 시점은?	청산금을 지급한 때	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	가담법-과실수취권-청산금지급시
자격증::공인중개사::민법	cloze	구분소유적 공유는 대내적으로 {{c1::공유물분할청구를 할 수 없어 확정분할등기만 가능}}하고, 대외적으로 {{c2::타인 몫의 토지라도 보존행위를 할 수 있}}다.	대내 = 구분소유관계 / 대외 = 공유관계	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	구분소유적공유-대내대외
자격증::공인중개사::민법	basic	계약명의신탁의 수탁자가 경매로 낙찰받은 경우 소유권은?	무조건 수탁자가 취득한다	공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	명의신탁-계약명의신탁-경매낙찰수탁자취득
자격증::공인중개사::민법	cloze	구분소유자가 {{c1::10인}} 이상이면 반드시 관리인을 선임해야 하고, 임차인은 {{c2::관리인}}은 될 수 있으나 관리위원회 위원은 될 수 없다.		공인중개사 민법 강조	2026-08-31-민법-(주택임대차보호법~집합건물의 소유 및 관리에 관한 법률 3회독 + 단원별모의고사).md	집합건물법-관리인선임10인-임차인가부
자격증::공인중개사::부동산공법	basic	주택법상 사업계획승인권자에 포함되지 않는 자는?	구청장	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-사업계획승인권자-구청장없음
자격증::공인중개사::부동산공법	basic	주택법상 사업계획승인의 취소는 기속인가 재량인가?	재량 — 무조건 해야 한다가 아니라 할 수 있다이다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-사업계획승인취소-재량
자격증::공인중개사::부동산공법	cloze	사업계획변경승인을 받지 않아도 되는 대상은 {{c1::국가 등}}이다.	주택조합은 무조건 변경승인을 받아야 한다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-변경승인면제-국가등
자격증::공인중개사::부동산공법	cloze	임대주택은 공적기관 중 {{c1::시·도지사}}가 우선 인수하며, 시장·군수는 인수자에 해당하지 않는다.	선정은 공개추첨의 방법으로 한다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-임대주택인수-시도지사우선
자격증::공인중개사::부동산공법	cloze	저당권설정 제한의 기산일은 일반 사업주체는 {{c1::입주자모집공고 승인신청일}}, 주택조합은 앞당겨 {{c2::사업계획승인신청일}} 이후부터이고, 종기는 소유권이전등기신청일 이후 60일간이다.		공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-저당권설정제한-기산일
자격증::공인중개사::부동산공법	basic	도시형 생활주택은 분양가상한제를 적용받는가?	받지 않는다 — 아파트형 주택이든 무엇이든 상관없이 적용 제외다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-분양가상한제-도시형생활주택제외
자격증::공인중개사::부동산공법	cloze	분양가 공시 주체는 공공택지는 {{c1::사업주체}}, 그 외의 택지는 {{c2::시장·군수·구청장}}이다.		공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-분양가공시주체
자격증::공인중개사::부동산공법	basic	시·도지사가 투기과열지구를 지정하거나 해제하려면 누구와 협의해야 하는가?	국토교통부장관과 협의해야 한다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-투기과열지구-시도지사국장협의
자격증::공인중개사::부동산공법	cloze	조정대상지역은 {{c1::과열지역}}과 {{c2::위축지역}}으로 나뉜다.	기분이 삼삼하다로 외운 지역이 과열지역이다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-조정대상지역-과열위축
자격증::공인중개사::부동산공법	basic	전매제한 규제의 특례를 받을 때 필요한 동의와, 전매 시 그 주택을 우선매입할 수 있는 자는?	둘 다 한국토지주택공사다 — 특례는 LH 동의를 받아야 하고 전매 시 LH가 우선매입할 수 있다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-전매제한특례-LH동의와우선매입
자격증::공인중개사::부동산공법	cloze	{{c1::증축형}} 리모델링을 하려는 자는 시장·군수·구청장에게 안전진단을 요청해야 한다.	대수선의 경우는 해당하지 않는다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-리모델링-증축형안전진단
자격증::공인중개사::부동산공법	cloze	대도시 시장이 리모델링 기본계획을 수립하거나 변경하려면 {{c1::도지사의 승인}}을 받아야 한다.		공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	주택법-리모델링기본계획-도지사승인
